# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
463000 0 0 2.16 7.16
464000 0 0 2.32 7.16
465000 0 0 2.48 7.24
466000 0 0 2 7.2
467000 0 0 2.2 7.24
468000 0 0 2.44 7.56
469000 0 0 2.64 7.48
470000 0 0 2.12 7.56
471000 0 0 2.12 7.2
472000 0 0 2.24 7.4
473000 0 0 2.32 7.16
474000 0 0 2.64 7.04
475000 0 0 2.24 6.92
476000 0 0 2.52 7.16
477000 0 0 2.04 7.16
478000 0 0 2.28 7.36
479000 0 0 2.28 7.12
480000 0 0 2 7.36
481000 0 0 2 7.16
482000 0 0 2.28 7.12
483000 0 0 2 7
484000 0 0 2.32 7.08
485000 0 0 2.24 7.44
486000 0 0 2.16 7.24
487000 0 0.04 2.08 6.92
488000 0 0 2.48 7.2
489000 0 0 2 7.24
490000 0 0 2.24 7
491000 0 0 1.88 6.96
492000 0 0 2 7.04
493000 0 0 2.4 6.84
494000 0 0 2.32 7.24
495000 0 0 2.36 6.96
496000 0 0 2.28 6.92
497000 0 0 2.28 7.2
498000 0 0 2.32 7
499000 0 0 2.32 7.2
500000 0 0 2 7.08
501000 0 0 2.56 7.28
502000 0 0.04 2.24 7.12
503000 0 0 2.44 7.08
504000 0 0 1.68 7.36
505000 0 0 2.52 7.04
506000 0 0 2.44 6.88
507000 0 0 2.36 6.76
508000 0 0 2.4 7.12
509000 0 0 2.52 6.92
510000 0 0 2.32 7
511000 0 0 2.28 7.2
512000 0 0 2.04 7.28
513000 0 0 2.72 7.36
514000 0 0 2.24 7.36
515000 0 0 2.64 7.28
516000 0 0 2.76 7.24
517000 0 0 2.56 7.16
518000 0 0 2.24 7.24
519000 0 0 2.72 7.2
520000 0 0.04 2.76 7.28
521000 0 0 2.68 7.44
522000 0 0 2.32 6.88
523000 0 0 2.36 7.2
524000 0 0.04 1.84 7.28
525000 0 0 2.12 7.36
526000 0 0 2.2 7
527000 0 0 2.32 7.2
528000 0 0 2.36 7.24
529000 0 0.04 2.24 7.16
530000 0 0.04 2.4 6.56
531000 0 0 2.48 7
532000 0 0 2.48 7.56
533000 0 0 2.28 7.24
534000 0 0 2.24 7.08
535000 0 0 2.32 7.2
536000 0 0 2.24 7.16
537000 0 0 2.44 7.72
538000 0 0 2.4 7.6
539000 0 0 2.52 7.56
540000 0 0 2.28 7.12
541000 0 0 1.96 7.04
542000 0 0 2.6 6.88
543000 0 0 2.56 7.08
544000 0 0 2.04 7.16
545000 0 0.04 2.4 6.96
546000 0 0 2.76 7.28
547000 0 0 2.2 6.96
548000 0 0 2 7.08
549000 0 0 2.4 7.4
550000 0 0 2.36 7.68
551000 0 0 2.28 7.2
552000 0 0 2.28 7.32
553000 0 0 2.04 7.08
554000 0 0 2.44 6.64
555000 0 0 2.24 6.92
556000 0 0 2.12 7.08
557000 0 0 2 6.88
558000 0 0 2.24 6.88
559000 0 0 1.68 7.04
560000 0 0 2.6 7.24
561000 0 0 2.52 7.44
562000 0 0 2.16 7.36
563000 0 0 2.32 6.88
564000 0 0 1.76 7.04
565000 0 0 2.44 6.88
566000 0 0 2.24 6.92
567000 0 0 2 6.68
568000 0 0 2.2 6.96
569000 0 0 1.88 6.88
570000 0 0 1.96 6.96
571000 0 0 2.28 7.08
572000 0 0 1.8 7.08
573000 0 0 2.56 7.16
574000 0 0 2.48 7.6
575000 0 0 2.32 7.12
576000 0 0 2.4 7.32
577000 0 0 2.12 7.56
578000 0 0 2.32 7.56
579000 0 0 2.32 7.4
580000 0 0 2.08 7.28
581000 0 0 1.8 7.12
582000 0 0 2.16 7.48
583000 0 0 2.68 7.32
584000 0 0 2.28 7.24
585000 0 0 2.44 7.36
586000 0 0 2 7
587000 0 0 2.68 7
588000 0 0 2.16 6.8
589000 0 0 2 6.44
590000 0 0 1.8 7.08
591000 0 0 2.16 7.08
592000 0 0 2.44 7.08
593000 0 0 2.48 7.12
594000 0 0 1.88 6.96
595000 0 0 1.96 7
596000 0 0 2.12 7.52
597000 0 0 1.88 7.16
598000 0 0 2.4 6.84
599000 0 0.04 2 7.36
600000 0 0 2.52 7.2
601000 0 0 2.32 6.88
602000 0 0.04 2.6 7
