# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
7070000 0 0.16 2.64 6.36
7080000 0 0.24 2.52 6.2
7090000 0 0.16 2.76 6.56
7100000 0 0 2.8 6.48
7110000 0 0.24 2.56 6.44
7120000 0 0.16 2.32 6.72
7130000 0 0.12 2.44 6.12
7140000 0 0.12 2.52 6.24
7150000 0 0.12 2.44 6.36
7160000 0 0.12 2.8 6.6
7170000 0 0.24 2.68 7.16
7180000 0 0.2 2.84 6.56
7190000 0 0.04 2.4 6.32
7200000 0 0.2 3.04 7.16
7210000 0 0.24 2.8 6.24
7220000 0 0.16 2.56 6.2
7230000 0 0.12 3 6.36
7240000 0 0.04 2.8 6.52
7250000 0 0.08 2.8 6.68
7260000 0 0.12 2.08 5.84
7270000 0 0.2 2.8 6.76
7280000 0 0.16 2.44 7
7290000 0 0.16 2.48 6.32
7300000 0 0.12 2.92 6.92
7310000 0 0.08 2.92 6.48
7320000 0 0.08 2.44 6.6
7330000 0 0.08 2.56 6.56
7340000 0 0.16 2.76 6.36
7350000 0 0.16 2.8 6.72
7360000 0 0.32 2.2 6.2
7370000 0 0.32 2.6 6.52
7380000 0 0.16 2.64 6.4
7390000 0 0.32 2.24 6.28
7400000 0 0.12 2.4 6.64
7410000 0 0.12 2.52 6.52
7420000 0 0.12 2.32 6.64
7430000 0 0.2 2.88 6.68
7440000 0 0.2 2.76 6.48
7450000 0 0.2 2.8 6.48
7460000 0 0.08 2.56 6.52
7470000 0 0.04 2.64 6.48
7480000 0 0.08 3.2 6.48
7490000 0 0.08 2.28 6.4
7500000 0 0.04 2.8 6.4
7510000 0 0.2 2.56 6.04
7520000 0 0.12 2.44 6.4
7530000 0 0.16 2.88 7.04
7540000 0 0.08 2.56 6.2
7550000 0 0.12 2.96 6.28
7560000 0 0.24 2.6 6.12
7570000 0 0.04 2.84 6.96
7580000 0 0.24 2.52 5.88
7590000 0 0 2.68 6.24
7600000 0 0.04 2.8 6.12
7610000 0 0.08 2.56 6.52
7620000 0 0.12 2.68 6.48
7630000 0 0.2 2.92 6.68
7640000 0 0.12 2.44 6.36
7650000 0 0.16 3 5.88
7660000 0 0.12 2.64 6.2
7670000 0 0.08 2.32 6.32
7680000 0 0.16 2.76 6.88
7690000 0 0.16 2.8 6.44
7700000 0 0.16 2.28 6.44
7710000 0 0.12 2.68 6.6
7720000 0 0.24 3.12 6.64
7730000 0 0.28 2.68 6.76
7740000 0 0.12 2.56 6.08
7750000 0 0.16 2.56 6.2
7760000 0 0.04 2.48 6.56
