# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
651000 0 0 2.04 7.04
652000 0 0 2.08 7.12
653000 0 0 2.2 7.08
654000 0 0 2.52 7.12
655000 0 0 2.76 7.6
656000 0 0 2.2 7.16
657000 0 0 2.48 7.12
658000 0 0.04 2.32 7.6
659000 0 0 2.4 7.2
660000 0 0 2.12 7.2
661000 0 0.04 1.84 7.2
662000 0 0 2.28 7.12
663000 0 0 2.2 7.4
664000 0 0 3 7.32
665000 0 0 2.36 7.84
666000 0 0 2.48 7.32
667000 0 0 2.6 7.16
668000 0 0 2.24 7.44
669000 0 0 2.56 7.16
670000 0 0.04 2.76 7.28
671000 0 0 2.52 7.28
672000 0 0 2.08 7.2
673000 0 0 2.28 7.28
674000 0 0 1.88 6.96
675000 0 0 2.6 7.2
676000 0 0 2.84 7.52
677000 0 0.04 2.36 7.32
678000 0 0 2.2 7.52
679000 0 0 2.68 7.52
680000 0 0 2.84 7.44
681000 0 0 2.52 7.28
682000 0 0 2.36 7.68
683000 0 0 2.6 7.88
684000 0 0 2.56 7.56
685000 0 0 2.52 7.28
686000 0 0 2.72 7.64
687000 0 0 2.32 7.76
688000 0 0 2.52 7.24
689000 0 0 1.88 7
690000 0 0 2.32 7.2
691000 0 0 2.12 7.12
692000 0 0 2.6 7.12
693000 0 0 2.68 6.92
694000 0 0 2.24 7.16
695000 0 0 2.24 7.16
696000 0 0 2.08 7.08
697000 0 0 2.4 7.48
698000 0 0 2.44 7.72
699000 0 0 2.64 6.88
700000 0 0 2.56 7.36
701000 0 0 2.2 7.36
702000 0 0 2.48 7.36
703000 0 0 2.36 8.04
704000 0 0 2.84 7.76
705000 0 0 2.4 7.8
706000 0 0 2.6 7.52
707000 0 0 2.24 7.76
708000 0 0 2.4 7.56
709000 0 0 2.2 7.32
710000 0 0 2.56 7.84
711000 0 0 2.16 7.52
712000 0 0 2.24 7.68
713000 0 0 2.68 7.4
714000 0 0 2.2 7.4
715000 0 0 2.32 7.04
716000 0 0 2.6 7.52
717000 0 0.08 2.28 7.44
718000 0 0 2.48 7.48
719000 0 0 2.48 7.72
720000 0 0.04 2.28 7.8
721000 0 0 2.44 7.52
722000 0 0 2.48 7.36
723000 0 0 2.36 7.24
724000 0 0 2.2 7.44
725000 0 0 2.28 7.64
726000 0 0.04 2.4 7.72
727000 0 0 2.6 7.08
728000 0 0.04 2.56 7.2
729000 0 0 2.68 7.44
730000 0 0 2.28 7.4
731000 0 0 2.64 6.76
732000 0 0 2.8 7.24
733000 0 0 2.04 7.2
734000 0 0 2.16 6.88
735000 0 0 2.28 6.92
736000 0 0 2.52 7.48
737000 0 0 2.08 7.48
738000 0 0 2.32 6.76
739000 0 0 2.68 7.48
740000 0 0.04 2.12 7
741000 0 0.04 2.36 7.36
742000 0 0 1.96 7.2
743000 0 0 2.28 7.36
744000 0 0 2.32 6.96
745000 0 0 2.4 7.72
746000 0 0 2.68 7.56
747000 0 0 2.72 7.56
748000 0 0 2.44 7.24
749000 0 0 2.28 7.2
750000 0 0 2 7.4
751000 0 0 2.28 7.6
752000 0 0 2.64 7.56
753000 0 0 2.52 7.36
754000 0 0 2.16 7.16
755000 0 0 2.08 7.32
756000 0 0 2.52 7.52
757000 0 0 2.2 7.4
758000 0 0 2.36 7.28
759000 0 0 2 7.24
760000 0 0 2.28 7.56
761000 0 0 2.36 7.4
762000 0 0 2.76 7.12
763000 0 0 2.88 6.84
764000 0 0 2.28 6.88
765000 0 0 2.28 7.44
766000 0 0 2.28 7.08
767000 0 0 2.48 7.44
768000 0 0 1.84 6.96
769000 0 0 2.32 7.2
770000 0 0 2.2 7.4
771000 0 0 2 7.56
772000 0 0 2.36 7.04
773000 0 0 2.28 7.32
774000 0 0 2.4 7.12
775000 0 0 2.28 6.84
776000 0 0 2.48 7.4
777000 0 0 1.76 7.28
778000 0 0 1.92 7.24
779000 0 0 2.48 7.48
780000 0 0.04 2.48 7.32
781000 0 0 2.28 7.24
782000 0 0 2.36 6.88
783000 0 0 2.04 7.16
784000 0 0 2.24 6.84
785000 0 0 2.08 7.28
786000 0 0 2.24 7.52
787000 0 0 2.32 7.72
788000 0 0 2.36 7.2
789000 0 0 2.4 6.88
790000 0 0 2 7.36
791000 0 0 1.96 7.32
792000 0 0 2.04 7.28
793000 0 0 2.52 7.24
794000 0 0 2.2 7.32
795000 0 0 2.36 7.08
796000 0 0 2.72 7.16
797000 0 0.04 2.36 7.2
798000 0 0 2.44 7
799000 0 0 2.04 7.28
800000 0 0 2.4 7.16
801000 0 0 2.64 7.04
802000 0 0 2.12 7.16
803000 0 0 2.16 7.52
804000 0 0 2.04 7.32
805000 0 0 2.16 7.28
806000 0 0 2.72 7.24
807000 0 0.04 2.32 7.44
808000 0 0 2.36 7.48
809000 0 0 2.48 7.32
810000 0 0.04 2.28 7.28
811000 0 0.04 2.64 7.52
812000 0 0 2.16 7.6
813000 0 0 2 7.6
814000 0 0 2.4 7.36
815000 0 0 2.72 7.72
816000 0 0.04 2.24 7.88
817000 0 0 2.32 7.64
818000 0 0 2.48 7.4
819000 0 0 2.8 7.16
820000 0 0 2.44 7.24
821000 0 0 2.36 7.12
822000 0 0 2 6.8
823000 0 0 2.2 7.12
824000 0 0 2.76 7.12
825000 0 0.04 2.28 7.16
826000 0 0 2.4 7.04
827000 0 0 2.28 7.44
828000 0 0 2.32 7.28
829000 0 0 2.24 7.12
830000 0 0 2.32 7.24
831000 0 0 2.32 7.16
832000 0 0 2.16 7.2
833000 0 0 2.04 7.32
834000 0 0 2.4 7.28
835000 0 0 2.6 6.96
836000 0 0 2.32 7.08
837000 0 0 2.76 7.16
838000 0 0 2.32 7.36
839000 0 0 2.88 7.48
840000 0 0 2.48 7
841000 0 0 2.08 7.2
842000 0 0 2.08 7.24
843000 0 0 2.24 7.32
844000 0 0 2.68 7.4
845000 0 0 2.32 7.52
846000 0 0.04 2.44 7.52
847000 0 0 2.44 7.44
848000 0 0 2.8 7.64
849000 0 0 2.4 7.68
850000 0 0 3 7.44
851000 0 0 2.2 7.6
852000 0 0 2.64 7.44
853000 0 0 2.32 7.12
854000 0 0 2.32 7.48
855000 0 0 2.64 6.88
856000 0 0.04 2.08 7.32
857000 0 0 2.28 7.04
858000 0 0 2.24 6.92
859000 0 0 2.2 6.96
860000 0 0 2.08 6.64
861000 0 0 2.24 6.8
862000 0 0 2.04 7.16
863000 0 0.04 2.96 7.84
864000 0 0 2.36 7.4
865000 0 0 2.84 7.44
866000 0 0 2.88 7.12
867000 0 0 2.56 7.2
868000 0 0 2.36 6.92
869000 0 0 2.28 7.52
870000 0 0 1.8 7.4
871000 0 0 1.88 7
872000 0 0 2.56 7.24
873000 0 0 2.32 7.16
874000 0 0 2.32 6.88
875000 0 0.04 2.76 7.12
876000 0 0 2.8 7.04
877000 0 0 2.64 7.4
878000 0 0 2.6 7.24
879000 0 0 2.16 7.48
880000 0 0 2.2 7.24
881000 0 0 2.48 7.12
882000 0 0 2.2 6.88
883000 0 0 2.28 7.08
884000 0 0 2.64 7.52
885000 0 0 2.32 7.4
886000 0 0 2.32 7.04
887000 0 0 2.4 7
888000 0 0 2.36 7.08
889000 0 0 2.08 7.16
890000 0 0 2.64 7.6
891000 0 0.04 1.88 7.48
892000 0 0 2.4 7.16
893000 0 0 2.6 7.52
894000 0 0 2.2 7.4
895000 0 0 2.92 6.96
896000 0 0 2.56 7.12
897000 0 0 2.32 6.92
898000 0 0.04 2.36 7.32
899000 0 0 2.28 7.28
900000 0 0 2.32 7.6
901000 0 0 2.28 7.36
902000 0 0 1.96 6.92
903000 0 0 1.84 7.16
904000 0 0.04 2.8 7.48
905000 0 0 2.48 7.64
906000 0 0 2.48 7.16
907000 0 0 2.44 7.24
908000 0 0 2.4 7.24
909000 0 0 2.84 7.24
910000 0 0 2.6 7.24
911000 0 0 2.44 6.76
912000 0 0 1.96 7.04
913000 0 0 2.24 7.36
914000 0 0 2.12 7.36
915000 0 0 2.08 7.2
