# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
572000 0 0 1.44 4.144
573000 0 0 1.398 4.144
574000 0 0 1.54 4.14
575000 0 0 1.48 4.142
576000 0 0 1.452 4.134
577000 0 0 1.474 4.134
578000 0 0 1.498 4.13
579000 0 0 1.52 4.128
580000 0 0 1.462 4.126
581000 0 0 1.43 4.138
582000 0 0 1.518 4.142
583000 0 0 1.488 4.134
584000 0 0 1.444 4.138
585000 0 0 1.52 4.138
586000 0 0 1.45 4.13
587000 0 0 1.514 4.136
588000 0 0 1.47 4.128
589000 0 0 1.506 4.134
590000 0 0 1.47 4.138
591000 0 0 1.408 4.132
592000 0 0 1.494 4.14
593000 0 0 1.41 4.146
594000 0 0 1.54 4.146
595000 0 0 1.382 4.142
596000 0 0 1.512 4.144
597000 0 0 1.512 4.136
598000 0 0 1.474 4.126
599000 0 0 1.47 4.126
600000 0 0 1.448 4.114
601000 0 0 1.424 4.128
602000 0 0 1.46 4.126
603000 0 0 1.434 4.132
604000 0 0 1.482 4.128
605000 0 0 1.43 4.132
606000 0 0 1.474 4.118
607000 0 0 1.534 4.128
608000 0 0 1.446 4.13
609000 0 0 1.52 4.128
610000 0 0 1.462 4.122
611000 0 0 1.452 4.116
612000 0 0 1.442 4.128
613000 0 0 1.53 4.138
614000 0 0 1.454 4.14
615000 0 0 1.448 4.124
616000 0 0 1.52 4.136
617000 0 0 1.506 4.138
618000 0 0 1.468 4.142
619000 0 0 1.516 4.144
620000 0 0 1.522 4.146
621000 0 0 1.406 4.144
622000 0 0 1.51 4.136
623000 0 0 1.492 4.138
624000 0 0 1.538 4.134
625000 0 0 1.488 4.122
626000 0 0 1.44 4.13
627000 0 0 1.546 4.13
628000 0 0 1.446 4.14
629000 0 0 1.478 4.142
630000 0 0 1.496 4.138
631000 0 0 1.532 4.146
632000 0 0 1.518 4.136
633000 0 0 1.424 4.136
634000 0 0 1.49 4.146
635000 0 0 1.48 4.148
636000 0 0 1.504 4.15
637000 0 0 1.51 4.14
638000 0 0 1.492 4.14
639000 0 0 1.494 4.148
640000 0 0 1.5 4.144
641000 0 0 1.388 4.142
642000 0 0 1.474 4.152
643000 0 0 1.52 4.156
644000 0 0 1.508 4.158
645000 0 0 1.434 4.154
646000 0 0 1.472 4.158
647000 0 0 1.43 4.156
648000 0 0 1.434 4.146
649000 0 0 1.504 4.148
650000 0 0 1.466 4.148
651000 0 0 1.372 4.152
652000 0 0 1.42 4.144
653000 0 0 1.468 4.138
654000 0 0 1.428 4.144
655000 0 0 1.446 4.152
656000 0 0 1.478 4.146
657000 0 0 1.482 4.154
658000 0 0 1.484 4.142
659000 0 0 1.466 4.152
660000 0 0 1.38 4.15
661000 0 0 1.494 4.146
662000 0 0 1.47 4.15
663000 0 0 1.514 4.16
664000 0 0 1.43 4.154
665000 0 0 1.456 4.148
666000 0 0 1.474 4.146
667000 0 0 1.488 4.15
668000 0 0 1.488 4.156
669000 0 0 1.412 4.152
670000 0 0 1.532 4.154
671000 0 0 1.518 4.16
672000 0 0 1.51 4.17
673000 0 0 1.482 4.168
674000 0 0 1.426 4.162
675000 0 0 1.55 4.146
676000 0 0 1.554 4.148
677000 0 0 1.528 4.152
678000 0 0 1.506 4.15
679000 0 0 1.424 4.144
680000 0 0 1.526 4.148
681000 0 0 1.46 4.148
682000 0 0 1.486 4.154
683000 0 0 1.568 4.15
684000 0 0 1.52 4.16
685000 0 0 1.472 4.162
686000 0 0 1.452 4.16
687000 0 0 1.492 4.168
688000 0 0 1.524 4.162
689000 0 0 1.42 4.156
690000 0 0 1.422 4.154
691000 0 0 1.48 4.15
692000 0 0 1.44 4.156
693000 0 0 1.536 4.166
694000 0 0 1.484 4.16
695000 0 0 1.5 4.156
696000 0 0 1.502 4.162
697000 0 0 1.468 4.176
698000 0 0 1.498 4.166
699000 0 0 1.574 4.166
700000 0 0 1.522 4.162
701000 0 0 1.516 4.16
702000 0 0 1.404 4.15
703000 0 0 1.45 4.148
704000 0 0 1.402 4.166
705000 0 0 1.506 4.158
